BranchID,BankID,BranchName,BranchCode,Address,SortCode,Phone#1,Phone#2,FaxNumber,EMail,Comment
2086,9,בני עטרות,576,מושב,,171,,,,
2087,9,בני עיש,303,התנופה 5,,08-8631406,,,,
2088,9,בני עיש,246,,,08-8598752,,,,
2089,9,בני ציון,665,אנשי בראשית,,09-7484794,,,,
2090,9,בנימינה,818,המיסדים 35,,171,,,,
2091,9,בסמת טבעון,826,בסמת טבעון,,04-9931502,,,,
2092,9,בענה,885,בסמוך למכללת אלביאן במרכז הכפר,,04-9987119,,,,
2093,9,בצרה,666,הפרדס 10,,09-7484808,,,,
2094,9,ברקן,149,דרך ברקן 1,,03-9454945,,,,
2095,9,ברקן,3016,מבנה הדואר ליד המכולת,,171,,,,
2096,9,בת חפר,473,,,09-8780157,,,,
2097,9,בת ים,2390,אהוד קינמון 10,,03-2220501,,,,
2098,9,בת ים,2427,אורט ישראל 40,,171,,,,
2099,9,בת ים,515,אלי כהן 24 רמת הנשיא,,03-5512798,,,,
2100,9,בת ים,2307,בלפור 126,,171,,,,
2101,9,בת ים,510,בלפור 62,,171,,,,
2102,9,בת ים,96,הרב ניסנבוים יצחק 25,,171,,,,
2103,9,בת ים,489,הרב ניסנבוים יצחק 29,,03-5512509,,,,
2104,9,בת ים,488,הרצל 71,,03-6595970,,,,
2105,9,בת ים,2309,טבנקין 35,,171,,,,
2106,9,בת ים,2437,יוספטל 29,,171,,,,
2107,9,בת ים,813,יקואל מנחם 4,,171,,,,
2108,9,בת ים,514,מבצע סיני 20,,171,,,,
2109,9,בת ים,2355,מבצע סיני 20,,171,,,,
2110,9,בת ים,2453,מצודת ביתר 2,,171,,,,
2111,9,בת ים,2454,קרן היסוד 6,,171,,,,
2112,9,בת ים,2438,רוטשילד 35,,171,,,,
2113,9,בת ים,516,שד העצמאות 67,,171,,,,
2114,9,בת ים,2329,שד העצמאות 79,,171,,,,
2115,9,בת ים,2419,שדרות העצמאות 79,,171,,,,
2116,9,ג'דיידה-מכר,783,מול המועצה,,04-9561877,,,,
2117,9,ג'ולס,977,ג'וליס,,04-9962347,,,,
2118,9,ג'לג'וליה,556,צמוד לבניין מועצת ג'לג'וליה ,,03-9396135,,,,
2119,9,ג'סר א-זרקא,791,,,04-6264741,,,,
2120,9,ג'ש (גוש חלב),956,גוש חלב ,,04-6989140,,,,
2121,9,ג'ת,829,ג'ת,,04-6384102,,,,
2122,9,גאולים,2624,הותיקים ,,171,,,,
2123,9,גבעת ברנר,372,מרכז הקיבוץ,,08-9412121,,,,
2124,9,גבעת השלושה,667,קיבוץ גבעת השלשה,,03-9374910,,,,
2125,9,גבעת זאב,178,המכבים 46,,02-5361727,,,,
2126,9,גבעת יערים,3009,,,171,,,,
2127,9,גבעת עדה,824,גבעת עדה,,04-6380597,,,,
2128,9,גבעת שמואל,501,ביאליק 9,,03-5321809,,,,
2129,9,גבעת שמואל,735,הזיתים 96,,03-5590057,,,,
2130,9,גבעת שמואל,453,יוני נתניהו 29 ,,03-5320740,,,,
2131,9,גבעתיים,87,דרך יצחק רבין 53,,03-6290763,,,,
2132,9,גבעתיים,520,הלמד הא 61,,171,,,,
2133,9,גבעתיים,524,כורזין 5,,03-7321775,,,,
2134,9,גבעתיים,522,כצנלסון 125,,171,,,,
2135,9,גבעתיים,2639,כצנלסון 34,,03-7322084,,,,
2136,9,גדרה,2413,בן גוריון 105,,08-6847111,,,,
2137,9,גדרה,63,דרך הפרחים 40,,072-2425999,,,,
2138,9,גדרה,373,פייבל 3,,171,,,,
2139,9,גדרה,2435,פינס 1,,171,,,,
2140,9,גן יבנה,2385,המגנים 56,,171,,,,
2141,9,גן יבנה,399,הרצל 20,,171,,,,
2142,9,גן שמואל,722,מרכז מסחרי,,04-6444227,,,,
2143,9,גני תקווה,846,הגליל 33,,171,,,,
2144,9,גני תקווה,591,הכרמל 20,,03-7362613,,,,
2145,9,געש,668,קיבוץ געש,,09-9521166,,,,
2146,9,דאלית אל-כרמל,830,כפר דאלית אל כרמל,,04-8395416,,,,
2147,9,דבוריה,808,16962,,04-6701253,,,,
2148,9,דייר אל-אסד,959,דיר אל אסד,,04-9884216,,,,
2149,9,דייר חנא,788,מרכז הכפר,,04-6786670,,,,
2150,9,דימונה,249,מג המעפילים,,171,,,,
2151,9,דימונה,252,מג המעפילים,,86559217,,,,
2152,9,דימונה,251,מג המעפילים 5,,171,,,,
2153,9,דימונה,2410,רחבת שאול המלך 35,,08-65555556,,,,
2154,9,דימונה,323,שד גולדה מאיר 1,,171,,,,
2155,9,דימונה,55,תחנה מרכזית,,171,,,,
2156,9,דימונה,260,,,052-3122539,,,,
2157,9,דליה,831,קיבוץ דליה,,04-9892244,,,,
2158,9,הוד השרון,603,אפק 5,,09-7601083,,,,
2159,9,הוד השרון,2620,דרך מגדיאל 54,,09-8866206,,,,
2160,9,הוד השרון,509,דרך מגדיאל 65,,09-7413681,,,,
2161,9,הוד השרון,605,דרך רמתיים 45,,09-7411381,,,,
2162,9,הוד השרון,600,דרך רמתים 45,,171,,,,
2163,9,הוד השרון,632,הבנים 27,,171,,,,
2164,9,הוד השרון,94,ז'בוטינסקי 3,,171,,,,
2165,9,הוד השרון,601,ידידות 1,,09-7427955,,,,
2166,9,העוגן,567,קיבוץ העוגן,,09-8982181,,,,
2167,9,הר אדר,3001,מבוא השקד הר אדר,,171,,,,
2168,9,הר גילה,3017,משעול הסלעית,,02-9932742,,,,
2169,9,הרצליה,611,הרב פישמן 8,,171,,,,
2170,9,הרצליה,2611,יפה אריה לייב 13,,09--9505149,,,,
2171,9,הרצליה,614,כצנלסון 23,,09-9570369,,,,
2172,9,הרצליה,467,מדינת היהודים 85,,09-7722269,,,,
2173,9,הרצליה,487,משכית 35,,09-9556355,,,,
2174,9,הרצליה,615,נתיב הלה 2,,09-7992256,,,,
2175,9,הרצליה,2640,סוקולוב 1,,171,,,,
2176,9,הרצליה,610,סוקולוב 12,,171,,,,
2177,9,הרצליה,616,צמרות 2,,09-9567194,,,,
2178,9,זכרון יעקב,835,הנדיב 17,,171,,,,
2179,9,זכרון יעקב,836,הנדיב 17,,171,,,,
2180,9,זכרון יעקב,827,השמורה 2,,04-6391320,,,,
2181,9,זכרון יעקב,28,כנפי נשרים 23,,04-6398369,,,,
2182,9,זלפה,978,זלפה,,04-6523301,,,,
2183,9,זמר,777,זמר,,09-8743532,,,,
2184,9,חדרה,803,אהרונוביץ 1,,04-6218648,,,,
2185,9,חדרה,802,החלוץ 27,,04-6332483,,,,
2186,9,חדרה,2754,הלל יפה 5,,04-6330021,,,,
2187,9,חדרה,2728,הנשיא ויצמן 72,,04-6734575,,,,
2188,9,חדרה,801,הפרדס 7,,04-6208364,,,,
2189,9,חדרה,804,הרברט סמואל,,171,,,,
2190,9,חדרה,800,הרברט סמואל 54,,171,,,,
2191,9,חדרה,2758,רוטשילד 11,,04-6220093,,,,
2192,9,חולון,538,אחד במאי 4,,03-5031879,,,,
2193,9,חולון,2425,אילת 16,,171,,,,
2194,9,חולון,531,אילת 36,,03-5034700,,,,
2195,9,חולון,2422,אילת 36,,171,,,,
2196,9,חולון,527,גבעת התחמושת 19,,171,,,,
2197,9,חולון,518,האורגים 21,,03-5015060,,,,
2198,9,חולון,530,ההסתדרות 36,,171,,,,
2199,9,חולון,2343,ההסתדרות 60,,171,,,,
2200,9,חולון,484,הלוחמים 1,,03-5034309,,,,
2201,9,חולון,2431,הלוחמים 37,,171,,,,
2202,9,חולון,2436,המצודה 24,,171,,,,
2203,9,חולון,90,המרכבה 40,,171,,,,
2204,9,חולון,2443,הסתדרות 36,,171,,,,
2205,9,חולון,529,הפלד 20,,03-5567340,,,,
2206,9,חולון,534,התנאים 5,,03-5010050,,,,
2207,9,חולון,533,חנקין 48,,171,,,,
2208,9,חולון,536,מבצע סיני 9,,03-5034500,,,,
2209,9,חולון,2331,סוקולוב 107,,171,,,,
2210,9,חולון,2372,סוקולוב 99,,171,,,,
2211,9,חולון,982,קרן היסוד 1,,171,,,,
2212,9,חולון,2418,ראש פינה 5,,171,,,,
2213,9,חולון,512,רבינוביץ יהושע 11,,03-5528176,,,,
2214,9,חולון,2371,שד ירושלים 168,,03-7401306,,,,
2215,9,חולון,2423,שנקר 25,,171,,,,
2216,9,חורה,227,מרכז מסחרי,,08-6513413,,,,
2217,9,חורפיש,950,מרכז מסחרי,,04-9571782,,,,
2218,9,חורשים,480,סוכנות מנטה חורשים כביש 6,,03-9047760,,,,
2219,9,חיפה,751,999,,04-8327968,,,,
2220,9,חיפה,2760,אוסקר שינדלר 7,,171,,,,
2221,9,חיפה,715,אורן 23,,171,,,,
2222,9,חיפה,2718,אילנות 1,,04-8382351,,,,
2223,9,חיפה,729,אינשטיין 139 ,,04-8340861,,,,
2224,9,חיפה,82,ארלוזורוב 81,,171,,,,
2225,9,חיפה,2749,ברל כצנלסון 67,,171,,,,
2226,9,חיפה,2763,בת חן 7,,04-8121203,,,,
2227,9,חיפה,705,דרך יפו 152,,171,,,,
2228,9,חיפה,752,דרך צרפת 38,,04-8314560,,,,
2229,9,חיפה,40,דרך צרפת 63,,04-8333252,,,,
2230,9,חיפה,754,הגבורים 30,,04-8237000,,,,
2231,9,חיפה,706,הגליל 76,,171,,,,
2232,9,חיפה,710,הנביאים 22,,171,,,,
2233,9,חיפה,727,העליה השניה 8,,04-8527726,,,,
2234,9,חיפה,763,הפרטיזנים 11,,04-8522875,,,,
2235,9,חיפה,707,הרצל 63,,171,,,,
2236,9,חיפה,704,וודג'ווד 9,,171,,,,
2237,9,חיפה,757,חורב 15,,04-8345890,,,,
2238,9,חיפה,18,חורב 16,,04-8246033,,,,
2239,9,חיפה,766,חזקיהו המלך 4,,04-8374295,,,,
2240,9,חיפה,728,חת נחום 5,,04-8550808,,,,
2241,9,חיפה,708,טבנקין יצחק 2,,171,,,,
2242,9,חיפה,756,טשרניחובסקי 35,,04-8312488,,,,
2243,9,חיפה,48,יגאל אלון 29,,171,,,,
2244,9,חיפה,758,יגאל אלון 29,,04-8453222,,,,
2245,9,חיפה,2711,יונה 1,,04-8620936,,,,
2246,9,חיפה,759,כיכר הרקפות 4,,04-8384181,,,,
2247,9,חיפה,2761,לבונה 7,,04-6559505,,,,
2248,9,חיפה,884,מוהליבר 14,,04-8708111,,,,
2249,9,חיפה,716,מקלף מרדכי ראל 9,,171,,,,
2250,9,חיפה,703,נהלל 17,,171,,,,
2251,9,חיפה,711,עבאס 2,,171,,,,
2252,9,חיפה,712,פל-ים 19,,04-8304273,,,,
2253,9,חיפה,701,פלים 19,,171,,,,
2254,9,חיפה,2764,צפרירים 2,,04-8266610,,,,
2255,9,חיפה,2757,ראול ולנברג 9,,04-8289129,,,,
2256,9,חיפה,755,שד אבא חושי 199,,04-8249012,,,,
2257,9,חיפה,713,שד בן גוריון 27,,171,,,,
2258,9,חיפה,762,שד הנשיא 37,,04-8330748,,,,
2259,9,חיפה,233,שד טרומפלדור 45,,04-8223330,,,,
2260,9,חיפה,702,שד מוריה 122,,171,,,,
2261,9,חיפה,714,שער פלמר 1,,171,,,,
2262,9,חצור,377,מרכז הקיבוץ,,08-8579440,,,,
2263,9,חצור הגלילית,960,בן גוריון,,04-6937328,,,,
2264,9,חצור הגלילית,838,,,04-6800475,,,,
2265,9,חשמונאים,3003,שוהם 1,,171,,,,
2266,9,טבריה,901,אור חיים 11,,04-6797548,,,,
2267,9,טבריה,2706,הנשיא ויצמן 18,,171,,,,
2268,9,טבריה,902,זיידל 1,,171,,,,
2269,9,טבריה,89,יהודה הלוי 1,,171,,,,
2270,9,טבריה,900,כיכר רבין 1,,171,,,,
2271,9,טבריה,903,ככר בעצמאות,,171,,,,
2272,9,טבריה,904,ככר העצמאות,,171,,,,
2273,9,טורעאן,961,,,04-6518468,,,,
2274,9,טייבה,621,24,,09-7997447,,,,
2275,9,טייבה,671,24,,09-7997666,,,,
2276,9,טירה,2591,טאריק עבד אל חי 101,,171,,,,
2277,9,טירה,492,רחוב בארק בד אל חי,,171,,,,
2278,9,טירת כרמל,2771,המלאכה 8,,171,,,,
2279,9,טירת כרמל,893,הרצל 39,,04-8572163,,,,
2280,9,טירת כרמל,837,מלחמת ששת הימים 5,,171,,,,
2281,9,טמרה,753,טמרה הישנה,,04-9941359,,,,
2282,9,טמרה,997,מרכז העיר טמרה ,,171,,,,
2283,9,טמרה,2719,רחוב ראשי טמרה,,04-9941116,,,,
2284,9,יאנוח-ג'ת,905,יאנוח,,04-9971383,,,,
2285,9,יבנאל,962,יבנאל,,04-6708114,,,,
2286,9,יבנה,577,האורגים 25,,171,,,,
2287,9,יבנה,369,הדרור 16,,08-9439560,,,,
2288,9,יבנה,367,חרוב 2,,08-9436464,,,,
2289,9,יבנה,378,שד דואני 46,,171,,,,
2290,9,יגור,851,קיבוץ יגור,,04-9846045,,,,
2291,9,יד בנימין,293,עובדיה 1,,08-8694665,,,,
2292,9,יהוד,2375,אשכנזי 19,,03-6348286,,,,
2293,9,יהוד,597,דרך דיין משה 3,,03-5368074,,,,
2294,9,יהוד,26,דרך העצמאות 40,,171,,,,
2295,9,יהוד,761,ויצמן 44,,171,,,,
2296,9,יהוד,599,ויצמן 7,,171,,,,
2297,9,יהוד,513,תחנת דלק,,171,,,,
2298,9,יסוד המעלה,943,כפר יסוד המעלה,,04-6935376,,,,
2299,9,יפיע,963,300/67,,04-6898679,,,,
2300,9,יקום,659,קיבוץ יקום,,09-9524467,,,,
2301,9,יקיר,3013,,,171,,,,
2302,9,יקנעם (מושבה),2725,יקינטון 13,,077-533234,,,,
2303,9,יקנעם (מושבה),840,רבין 9,,04-9893213,,,,
2304,9,יקנעם עילית,2724,יער אודם 20,,04-9892972,,,,
2305,9,יקנעם עילית,839,צאלים 3,,171,,,,
2306,9,יקנעם עילית,841,שד יצחק רבין 9,,04-9597106,,,,
2307,9,ירוחם,253,בורנשטיין צבי 655,,08-6580312,,,,
2308,9,ירושלים,155,אאל אל-בית סמטה 1 ,,02-6713515,,,,
2309,9,ירושלים,182,אבא ברדיצב 2,,171,,,,
2310,9,ירושלים,122,אביגור שאול 11,,171,,,,
2311,9,ירושלים,180,אגריפס 42,,171,,,,
2312,9,ירושלים,160,אל ערבסיה 1,,02-5335862,,,,
2313,9,ירושלים,2108,בית הדפוס 12,,02-6523062,,,,
2314,9,ירושלים,102,בית הכרם 22,,171,,,,
2315,9,ירושלים,195,גבעת שאול 5,,171,,,,
2316,9,ירושלים,619,גבעת שאול 5,,171,,,,
2317,9,ירושלים,156,דהומיי 3,,171,,,,
2318,9,ירושלים,115,דרך בית חנינא 45,,26568188,,,,
2319,9,ירושלים,103,דרך בית לחם 59,,171,,,,
2320,9,ירושלים,177,דרך חברון 101,,02-6718910,,,,
2321,9,ירושלים,110,דרך רופין 1,,02-5635089,,,,
2322,9,ירושלים,108,דרך רמאללה 5,,02-6528764,,,,
2323,9,ירושלים,116,דרך שועפאט 34,,02-5810901,,,,
2324,9,ירושלים,120,האומן 17,,171,,,,
2325,9,ירושלים,2125,האצל 1,,02-5825510,,,,
2326,9,ירושלים,2109,הדישון 1,,171,,,,
2327,9,ירושלים,139,הורקניה 4,,171,,,,
2328,9,ירושלים,129,המרפא 1,,02-5866112,,,,
2329,9,ירושלים,150,הפסגה 25,,171,,,,
2330,9,ירושלים,112,הקרן הקיימת 8,,171,,,,
2331,9,ירושלים,124,הרב שאולזון 58,,02-6515764,,,,
2332,9,ירושלים,107,הרצוג 1,,02-6788066,,,,
2333,9,ירושלים,33,התנופה 2,,02-6718866,,,,
2334,9,ירושלים,111,וולטה העלית 3,,171,,,,
2335,9,ירושלים,2131,זאב חקלאי 4,,02-5803301,,,,
2336,9,ירושלים,131,חזון איש 60,,02-5805152,,,,
2337,9,ירושלים,189,חיי אל – מדארס 141,,02-5661107,,,,
2338,9,ירושלים,152,חרשי ברזל 1,,02-6780696,,,,
2339,9,ירושלים,113,טשרניחובסקי 42,,171,,,,
2340,9,ירושלים,171,יד חרוצים 18,,171,,,,
2341,9,ירושלים,186,יפו 12,,02-6295952,,,,
2342,9,ירושלים,119,יפו 217,,171,,,,
2343,9,ירושלים,101,יפו 23,,171,,,,
2344,9,ירושלים,2136,יצחק שדה 17,,02-6792885,,,,
2345,9,ירושלים,2137,ככר זלמן ארן 3,,171,,,,
2346,9,ירושלים,126,לייב יפה 9,,02-5325521,,,,
2347,9,ירושלים,2114,מאיר גרשון 34,,02-5855486,,,,
2348,9,ירושלים,109,מני אליהו 4,,171,,,,
2349,9,ירושלים,166,מעלות כיסופים 801,,171,,,,
2350,9,ירושלים,134,מרכז שטנר 3,,02-6290077,,,,
2351,9,ירושלים,2134,נחום 7,,02-5380333,,,,
2352,9,ירושלים,114,סלאח אל-דין 2,,171,,,,
2353,9,ירושלים,158,עולי הגרדום 2,,171,,,,
2354,9,ירושלים,117,עומר בן אל ח'טאב 64,,02-6280738,,,,
2355,9,ירושלים,104,עמק רפאים 30,,171,,,,
2356,9,ירושלים,170,פארן 7,,171,,,,
2357,9,ירושלים,53,צביה ויצחק 800,,171,,,,
2358,9,ירושלים,151,צביה ויצחק 800,,171,,,,
2359,9,ירושלים,106,קפלן 1,,171,,,,
2360,9,ירושלים,137,ראבעה אל עדוויה 6,,02-6262613,,,,
2361,9,ירושלים,681,ראובן 132,,02-5860292,,,,
2362,9,ירושלים,2120,ראובן 31,,02-6733833,,,,
2363,9,ירושלים,167,ראשי,,02-5835243,,,,
2364,9,ירושלים,127,רחובות הבוכרים 7,,171,,,,
2365,9,ירושלים,2107,רחמילביץ משה 134,,02-6564454,,,,
2366,9,ירושלים,2132,רמת הגולן 8,,02-5813639,,,,
2367,9,ירושלים,2130,שד' משה דיין 37,,02-6565179,,,,
2368,9,ירושלים,159,שד דיין משה 106,,171,,,,
2369,9,ירושלים,172,שד נוה יעקב 611,,171,,,,
2370,9,ירושלים,169,שטנר,,171,,,,
2371,9,ירושלים,135,שטנר 5,,171,,,,
2372,9,ירושלים,142,שטנר 5,,171,,,,
2373,9,ירושלים,163,שטנר 5,,171,,,,
2374,9,ירושלים,179,שטנר 5,,171,,,,
2375,9,ירושלים,153,שמגר 16,,02-6260615.,,,,
2376,9,ירושלים,2133,שמואל גדליה ניימן 1,,02-6563758,,,,
2377,9,ירושלים,118,שערי משפט 1,,02-6759772,,,,
2378,9,ירכא,858,בצמוד לביטוח הלאומי,,04-9964750,,,,
2379,9,ירכא,926,,,04-6474515,,,,
2380,9,כאבול,964,כאבול,,04-9945369,,,,
2381,9,כאוכב אבו אל-היג'א,820,שכונה צפונית,,04-9998683,,,,
2382,9,כוכב יאיר,634,מרכז מסחרי,,171,,,,
2383,9,כוכב יעקב,3027,ליד המזכירות,,171,,,,
2384,9,כסיפה,261,שכונה 30 בית 98,,08-6738850,,,,
2385,9,כסרא-סמיע,731,,,04-9873247,,,,
2386,9,כפר אדומים,3006,כפר אדומים 2,,02-5354855,,,,
2387,9,כפר ברא,596,(במרכז הכפר),,03-9383508,,,,
2388,9,כפר המכבי,843,קיבוץ כפר המכבי,,04-8458735,,,,
2389,9,כפר ויתקין,673,מושב כפר ויתקין,,09-8664423,,,,
2390,9,כפר ורדים,796,כפר ורדים,,04-9974307,,,,
2391,9,כפר חבד,579,מרכז מסחרי,,03-9606101.,,,,
2392,9,כפר חיים,674,כפר חיים,,09-8627806,,,,
2393,9,כפר חסידים ב',845,מר' המושב,,171,,,,
2394,9,כפר יאסיף,967,כפר יסיף,,04-9962901,,,,
2395,9,כפר יאסיף,965,,,04-9967984,,,,
2396,9,כפר ידידיה,672,כפר ידידיה,,09-8627870,,,,
2397,9,כפר יונה,675,יחזקאל 1,,171,,,,
2398,9,כפר יונה,2568,שרת 6,,09-8987167,,,,
2399,9,כפר כמא,907,כפר כמא (טבריה),,04-6767667,,,,
2400,9,כפר כנא,968,,,04-6517397,,,,
2401,9,כפר מונש,486,כפר מונש,,09-8986282,,,,
2402,9,כפר מנדא,2755,ליד בית הקשיש,,171,,,,
2403,9,כפר מנדא,805,,,04-9864165,,,,
2404,9,כפר סבא,604,גלר זאב 32,,09-7456310,,,,
2405,9,כפר סבא,593,התחיה 7,,171,,,,
2406,9,כפר סבא,620,התחיה 7,,171,,,,
2407,9,כפר סבא,537,התחייה 7,,171,,,,
2408,9,כפר סבא,595,התחייה 7,,171,,,,
2409,9,כפר סבא,10,ויצמן 151,,09-7672932,,,,
2410,9,כפר סבא,613,ויצמן 207,,09-7494300,,,,
2411,9,כפר סבא,618,יד חרוצים 4,,09-7676726,,,,
2412,9,כפר סבא,2631,מבצע יונתן 5,,09-7674498,,,,
2413,9,כפר סבא,485,משעול בית הבד 21,,09-7656035,,,,
2414,9,כפר סבא,628,משעול גיל 1,,09-7602456,,,,
2415,9,כפר סבא,496,רפפורט 3,,09-7439578,,,,
2416,9,כפר סבא,2552,רפפורט 6,,171,,,,
2417,9,כפר סירקין,624,הבנים,,03-9099402,,,,
2418,9,כפר קאסם,678,כפר קאסם,,03-9370111,,,,
2419,9,כפר קרע,847,אלווסייה ,,04-6351464,,,,
2420,9,כפר קרע,957,כפר קרע,,171,,,,
2421,9,כפר שמריהו,499,קרן היסוד 21,,09-9583816,,,,
2422,9,כפר תבור,778,כפר תבור,,04-6767369,,,,
2423,9,כרמיאל,823,אסיף 46,,04-9080803,,,,
2424,9,כרמיאל,2775,הגליל 18/22,,04-7799633,,,,
2425,9,כרמיאל,771,הגליל 2,,171,,,,
2426,9,כרמיאל,772,הגליל 2,,171,,,,
2427,9,כרמיאל,969,הגליל 8,,171,,,,
2428,9,כרמיאל,2776,ההגנה 39/3,,04-6715648,,,,
2429,9,כרמיאל,792,מורד הגיא 100,,04-9883322,,,,
2430,9,כרמיאל,2726,מורד הגיא 100,,171,,,,
2431,9,כרמיאל,797,מעלה כמון 5,,04-9588767,,,,
2432,9,כרמיאל,2762,פרחים 52,,04-8225271,,,,
2433,9,כרמיאל,2766,שד' קקל 99,,04-9110476,,,,
2434,9,להבים,278,שד' תמר 1,,08-6518556,,,,
2435,9,לוד,375,ארבע העונות 12,,08-9247770,,,,
2436,9,לוד,505,הגולן 49,,03-9792482,,,,
2437,9,לוד,2373,הרצל 42,,171,,,,
2438,9,לוד,517,הרצל 73,,08-9122902,,,,
2439,9,לוד,583,רמז 7,,08-9228300,,,,
2440,9,לוד,581,שד דוד המלך 1,,171,,,,
2441,9,לוד,891,שד צהל 29,,171,,,,
2442,9,לוד נמל תעופה,582,3,,171,,,,
2443,9,לוד נמל תעופה,658,נתבג ממן-מטען,,03-9715806,,,,
2444,9,לקיה,239,בניין המועצה לקייה,,08-6510314,,,,
2445,9,מבוא ביתר,154,בכניסה לישוב,,02-5334296,,,,
2446,9,מבשרת ציון,2126,החוצבים 5,,02-6222434,,,,
2447,9,מבשרת ציון,187,הראל 1,,171,,,,
2448,9,מבשרת ציון,133,מבצע נחשון 1,,02-6311179,,,,
2449,9,מבשרת ציון,105,שדרות החוצבים 42,,171,,,,
2450,9,מג'ד אל-כרום,971,מגד אל כרום,,04-9985302,,,,
2451,9,מג'דל שמס,787,מרכז הכפר,,04-6569943,,,,
2452,9,מגאר,949,כביש ראשי- מרכז הכפר,,04-6786235,,,,
2453,9,מגדל,972,מגדל ( ישוב כפרי),,04-6721210,,,,
2454,9,מגדל העמק,849,דרך העצמאות 50,,04-6543839,,,,
2455,9,מגדל העמק,973,הזית 5,,171,,,,
2456,9,מגדל העמק,2727,שד עמור שאול 77,,171,,,,
2457,9,מגדל תפן,782,מגדל תפן,,04-9872493,,,,
2458,9,מגשימים,479,מושב מגשימים,,03-9328360,,,,
2459,9,מגשימים,481,מושב מגשימים,,03-9089103,,,,
2460,9,מדרשת בן גוריון,392,מרכז מסחרי,,08-6532719,,,,
2461,9,מודיעין,2444,האודם 21,,171,,,,
2462,9,מודיעין,2394,לאה אימנו 1,,171,,,,
2463,9,מודיעין-מכבים-רעות,2325,חטיבת גולני 9,,171,,,,
2464,9,מודיעין-מכבים-רעות,353,חטיבת גולני 9 ,,08-6846880,,,,
2465,9,מודיעין-מכבים-רעות,397,לב העיר 2,,171,,,,
2466,9,מודיעין-מכבים-רעות,6,מרכז רננים,,171,,,,
2467,9,מודיעין-מכבים-רעות,2349,נחל זוהר 20,,171,,,,
2468,9,מודיעין-מכבים-רעות,67,צאלון 21,,171,,,,
2469,9,מודיעין-מכבים-רעות,386,קיפודן 24,,08-9716387,,,,
2470,9,מודיעין-מכבים-רעות,612,שדרות עומרים,,08-9263583,,,,
2471,9,מודיעין עילית,144,אבני נזר 46,,08-9740754,,,,
2472,9,מודיעין עילית,146,שדרות יחזקאל 2,,08-9297020,,,,
2473,9,מועצה אזורית גלבוע,850,מתחם מועצה אזורית ,,04-8223443,,,,
2474,9,מוצמוץ,928,מוצמוץ,,06-6314178,,,,
2475,9,מזכרת בתיה,2357,השוטרים 11,,08-3495893,,,,
2476,9,מזכרת בתיה,381,שד אליהו 11,,171,,,,
2477,9,מזרעה,857,כפר מזרעה ,,04-9822337,,,,
2478,9,מטולה,975,מטולה,,04-6997749,,,,
2479,9,מיתר,277,מרכז היישוב,,08-6517843,,,,
2480,9,מכמורת,606,בית העם ,,09-8666876,,,,
2481,9,מנחמיה,780,כפר מנחמיה,,04-6750161,,,,
2482,9,מסעדה,938,מסעדה ,,04-6984777,,,,
2483,9,מעברות,682,קיבוץ מעברות,,09-8982840,,,,
2484,9,מעיליא,908,כפר מעיליא ,,04-9576629,,,,
2485,9,מעלה אדומים,196,דרך קדם 5,,171,,,,
2486,9,מעלה אדומים,2135,האבן 15,,02-5900071,,,,
2487,9,מעלה אדומים,66,יהלום 4,,050-6556813,,,,
2488,9,מעלה אדומים,2129,כיכר יהלום 16,,171,,,,
2489,9,מעלה אדומים,2128,כיכר יהלום 33,,02-5354127,,,,
2490,9,מעלה אדומים,734,צמח השדה 22,,02-5357735,,,,
2491,9,מעלה אפרים,194,,,02-9941311,,,,
2492,9,מעלות-תרשיחא,979,הרב קוק 14,,171,,,,
2493,9,מעלות-תרשיחא,785,השוק 1,,04-9576645,,,,
2494,9,מעלות-תרשיחא,20,נרקיס עוזי ,,04-9972782,,,,
2495,9,מעלות-תרשיחא,996,עוזי נרקיס 9,,04-9997939,,,,
2496,9,מצפה רמון,254,שד בן גוריון 8,,171,,,,
2497,9,מרכז שפירא,294,מרכז שפירא,,08-8581484.,,,,
2498,9,משהד,929,,,04-6517031,,,,
2499,9,משמר השבעה,569,זעירא,,03-9604538,,,,
2500,9,מתן,602,הדר 84,,03-9030169,,,,
2501,9,נהורה,234,מוסד חינוכי,,08-6848090,,,,
2502,9,נהלל,852,נהלל,,04-6515011,,,,
2503,9,נהריה,2746,אירית 2,,171,,,,
2504,9,נהריה,915,געתון,,171,,,,
2505,9,נהריה,913,הגלעד 9,,04-9821115,,,,
2506,9,נהריה,914,הרצל 1,,04-9922373,,,,
2507,9,נהריה,2744,הרצל 46,,04-6571196,,,,
2508,9,נהריה,925,טרומפלדור 33 ,,04-9821395,,,,
2509,9,נהריה,2752,לוחמי הגיטאות 36,,04-9513303,,,,
2510,9,נהריה,910,שד הגעתון 40,,171,,,,
2511,9,נהריה,919,שדרת שזר 31,,04-9820072,,,,
2512,9,נהריה,911,שלמה המלך 1,,04-9826085,,,,
2513,9,נווה אפרים,584,שהם 1,,03-6342613,,,,
2514,9,נווה דניאל,3008,המוריה ,,171,,,,
2515,9,נווה ירק,684,מושב נוה ירק,,03-9388800,,,,
2516,9,נוקדים - אל דוד,3015,ליד המזכירות,,171,,,,
2517,9,נחף,927,נחף,,04-9988188,,,,
2518,9,נחשון,316,,,02-9919239,,,,
2519,9,נילי,3010,מרכז הישוב,,171,,,,
2520,9,ניר צבי,546,מושב ניר צבי,,08-9257990,,,,
